Sales_organisation_cd,APPLE_ID,CUST_ID,Legal Name,price_grp_cd,AUTH_DESCRIPTION,Billing_Block_Cd,Order_Block_Cd,Delivery_Block_Cd,Posting_Block_Cd,Sales_Block_Cd,Marked_For_Delete_Ind,Acct_Status_Cd
1300,1251902,1225520,"""TONGXIN WANGCHAO YOUXIAN GONGSI""",,"APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD",,,91,,,N,ACTIVE
1300,1266115,1024163,"""BAOXIN YOUXIAN GONGSI""",RC,"APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH, WATCH SPORT",,ZB,91,,,Y,INACTIVE
1300,1266115,1225549,"""BAOXIN YOUXIAN GONGSI""",,"APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH, WATCH SPORT",,,91,,,N,ACTIVE
1300,1272276,1025393,"""QUANTAI TONGXUNHANG""",RC,"APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH, WATCH SPORT",,ZB,91,,,Y,INACTIVE
1300,1272276,1225965,"""QUANTAI TONGXUNHANG""",,"APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH, WATCH SPORT",,,91,,,N,ACTIVE
1300,1273858,1026587,"""DIBAO QIYE YOUXIAN GONGSI""",RC,"APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH, WATCH SPORT",,ZB,91,,,Y,INACTIVE
1300,1273858,1225550,"""DIBAO QIYE YOUXIAN GONGSI""",,"APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH, WATCH SPORT",,,91,,,N,ACTIVE
1300,1278439,1027127,"""HONG JUN TONG XUN YOU XIAN GONG SI""",RC,"APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1300,1278439,1225521,"""HONG JUN TONG XUN YOU XIAN GONG SI""",,"APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1300,1286581,1028960,"""SHENCHUAN TONGXINHANG""",RC,"APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1300,1286581,1226016,"""SHENCHUAN TONGXINHANG""",,"APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1300,1293906,1028851,"""LIANGJI TONGXUN HANG""",RC,"APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1300,1293906,1225522,"""LIANGJI TONGXUN HANG""",,"APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1300,1302692,1030035,"""COSTCO PRESIDENT TAIWAN INC.CHUNGLI""",RC,"APPLE CPU, APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD",,,,,,N,ACTIVE
1300,1302806,1030975,"""MINGWEI TONGXUN YOUXIAN GONGSI""",RC,,,ZB,91,,,Y,INACTIVE
1300,1302806,1226017,"""MINGWEI TONGXUN YOUXIAN GONGSI""",,,,,91,,,N,ACTIVE
1300,1309294,1031394,"""YAOZHUAN GUOJI YOUXIAN GONGSI""",RC,,,ZB,91,,,Y,INACTIVE
1300,1309294,1225523,"""YAOZHUAN GUOJI YOUXIAN GONGSI""",,,,,91,,,N,ACTIVE
1300,1309302,1032114,"""HUANGJIA DIANXUN KEJI YOUXIAN""",RC,,,ZB,91,,,Y,INACTIVE
1300,1309302,1225901,"""HUANGJIA DIANXUN KEJI YOUXIAN""",,,,,91,,,N,ACTIVE
1300,1321134,1033361,"""FULIANWANG GUFEN YOUXIAN GONGSI""",RC,"APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1300,1321134,1225596,"""FULIANWANG GUFEN YOUXIAN GONGSI""",,"APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1300,1328098,1035577,"""QILIHENG DIANXIN GUFEN YOUXIAN""",RC,"APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH, WATCH SPORT",,ZB,91,,,Y,INACTIVE
1300,1328098,1225481,"""QILIHENG DIANXIN GUFEN YOUXIAN""",,"APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH, WATCH SPORT",,,91,,,N,ACTIVE
1300,1329008,1034349,"""MINGGU TONGXIN QIYE GUFEN""",RC,"APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD",,ZB,91,,,Y,INACTIVE
1300,1329008,1225888,"""MINGGU TONGXIN QIYE GUFEN""",,"APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD",,,91,,,N,ACTIVE
1300,1331208,1035152,"""TAIGU SHUWEI KEJI YOUXIAN GONGSI""",RC,"APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH, WATCH SPORT",,ZB,91,,,Y,INACTIVE
1300,1331208,1225500,"""TAIGU SHUWEI KEJI YOUXIAN GONGSI""",,"APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH, WATCH SPORT",,,91,,,N,ACTIVE
1300,1331214,1037456,"""DIANZHE YOUXIAN GONGSI""",RC,"APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1300,1331214,1225922,"""DIANZHE YOUXIAN GONGSI""",,"APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1300,1352415,1040064,"""FANGXUN TONGXUNHANG""",RC,,,ZB,91,,,Y,INACTIVE
1300,1352415,1226018,"""FANGXUN TONGXUNHANG""",,,,,91,,,N,ACTIVE
1300,1365285,1042223,"""ZIXIN TONGXUNHANG""",RC,"APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1300,1365285,1225923,"""ZIXIN TONGXUNHANG""",,"APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1300,1381072,1047654,"""AVAL TECHNOLOGIES CO., LTD.""",RB,"APPLE CPU, APPLETV, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1300,1381072,1184468,"""AVAL TECHNOLOGIES CO., LTD.""",RB,"APPLE CPU, APPLETV, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1300,1384703,1044415,"""ZHENGYI TONGXIN YOUXIAN GONGSI""",RC,"APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1300,1384703,1225482,"""ZHENGYI TONGXIN YOUXIAN GONGSI""",,"APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1300,1387029,1046037,"""SYNOPSYS TAIWAN CO., LTD""",DC,,,,,,,N,ACTIVE
1300,1393363,1047709,"""TAIHUA TONGXUNHANG""",RC,,,ZB,91,,,Y,INACTIVE
1300,1393363,1225551,"""TAIHUA TONGXUNHANG""",,,,,91,,,N,ACTIVE
1300,1393414,1045537,"""CISCO SYSTEMS (TAIWAN) LTD""",P6,,,ZB,91,,,Y,INACTIVE
1300,1393414,1225966,"""CISCO SYSTEMS (TAIWAN) LTD""",,,,,91,,,N,ACTIVE
1300,1395120,1047514,"""JINGHO COMPUTER CO., LTD.""",RC,"APPLE CPU, APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1300,1395120,1109946,"""JINGHO COMPUTER CO., LTD.""",RC,"APPLE CPU, APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1300,1396933,1047512,"""SYSAGE TECHNOLOGY CO.,LTD.""",P9,,,ZB,91,,,N,ACTIVE
1300,1396933,1225499,"""SYSAGE TECHNOLOGY CO.,LTD.""",,,,,91,,,N,ACTIVE
1300,1435471,1051844,"""COSTCO PRESIDENT TAIWAN INC.""",RC,"APPLE CPU, APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD",,,,,,N,ACTIVE
1300,1462993,1054794,"""IBM TAIWAN CORPORATION""",EF,,,,,,,N,ACTIVE
1300,1462993,1225940,"""IBM TAIWAN CORPORATION""",,,,,,,,N,ACTIVE
1300,1465994,1057869,"""KESHIDE DIANTONG GUOJI GUFEN""",RB,,,ZB,91,,,Y,INACTIVE
1300,1465994,1225552,"""KESHIDE DIANTONG GUOJI GUFEN""",,,,,91,,,N,ACTIVE
1300,1465997,1057190,"""GARENA TAIWAN CO., LTD.""",DC,,,,,,,N,ACTIVE
1300,1467880,1059242,"""WANSHIDA GUOJI YOUXIAN GONGSI""",RB,,,ZB,91,,,N,INACTIVE
1300,1467880,1225979,"""WANSHIDA GUOJI YOUXIAN GONGSI""",,,,,91,,,N,ACTIVE
1300,1481114,1059821,"""FENGWO SHENGHUO KEJI YOUXIAN GONGSI""",RC,"APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1300,1481114,1226019,"""FENGWO SHENGHUO KEJI YOUXIAN GONGSI""",,"APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1300,1484992,1064053,"""RUCKUS WIRELESS INTERNATIONAL,""",YC,,,ZB,,,,N,ACTIVE
1300,1499524,1063610,"""YUEDONG KEJI YOUXIAN GONGSI""",RC,"APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1300,1499524,1225998,"""YUEDONG KEJI YOUXIAN GONGSI""",,"APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1300,1513364,1066256,"""TAIWAN OASIS TECHNOLOGY CO., LTD.""",DD,,,ZB,,,,Y,INACTIVE
1300,1536789,1097642,"""HON HAI PRECISION INDUSTRY""",P6,"APPLE CPU, APPLETV, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1300,1536789,1225483,"""HON HAI PRECISION INDUSTRY""",,"APPLE CPU, APPLETV, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1300,1537854,1098379,"""HESHI YOUXIAN GONGSI""",RB,,,ZB,91,,,N,INACTIVE
1300,1537854,1225967,"""HESHI YOUXIAN GONGSI""",,,,,91,,,N,ACTIVE
1300,1540004,1098540,"""HERMES ASIA PACIFIC LTD.""",EH,APPLE WATCH HERMES,,,,,,N,ACTIVE
1300,1540004,1225889,"""HERMES ASIA PACIFIC LTD.""",,APPLE WATCH HERMES,,,,,,N,ACTIVE
1300,1542799,1100187,"""KUNZHOU GUFEN YOUXIAN GONGSI""",RB,"APPLE CPU, APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1300,1542799,1225597,"""KUNZHOU GUFEN YOUXIAN GONGSI""",,"APPLE CPU, APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1300,1544814,1100185,"""NIKE TAIWAN LIMITED""",EG,WATCH NIKE,,,,,,N,ACTIVE
1300,1544814,1225924,"""NIKE TAIWAN LIMITED""",,WATCH NIKE,,,,,,N,ACTIVE
1300,1551067,1108777,"""TAIWAN YUBO CO., LTD.""",YC,,,,,,,N,ACTIVE
1300,1568730,1113615,"""BOSI TONGXUNHANG""",RC,,,ZB,91,,,Y,INACTIVE
1300,1568730,1225553,"""BOSI TONGXUNHANG""",,,,,91,,,N,ACTIVE
1300,1613612,1135070,"""HESHUO LIANHE KEJI GUFEN YOUXIAN""",YC,"APPLE CPU, APPLETV, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1300,1613612,1225484,"""HESHUO LIANHE KEJI GUFEN YOUXIAN""",,"APPLE CPU, APPLETV, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1300,1615887,1125340,"""CIRCUTECH INVESTMENT LIMITED""",RC,,,,,,,N,ACTIVE
1300,1615887,1225554,"""CIRCUTECH INVESTMENT LIMITED""",,,,,,,,N,ACTIVE
1300,1616845,1125909,"""YABO SHUWEI KEJI YOUXIAN GONGSI""",RC,"APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1300,1616845,1225598,"""YABO SHUWEI KEJI YOUXIAN GONGSI""",,"APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1300,1621073,1129104,"""HONGSHENG DIANXIN YOUXIAN GONGSI""",RC,"APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1300,1621073,1225558,"""HONGSHENG DIANXIN YOUXIAN GONGSI""",,"APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1300,1624465,1129100,"""YIQIER YOUXIAN GONGSI""",RB,"APPLE CPU, APPLETV, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1300,1624465,1225925,"""YIQIER YOUXIAN GONGSI""",,"APPLE CPU, APPLETV, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1300,1624927,1130653,"""JUTING SHUWEI YOUXIAN GONGSI""",RC,"APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1300,1624927,1225559,"""JUTING SHUWEI YOUXIAN GONGSI""",,"APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1300,1631967,1131789,"""BINGHUANG KEJI YOUXIAN GONGSI""",RB,"APPLE CPU, APPLETV, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1300,1631967,1225560,"""BINGHUANG KEJI YOUXIAN GONGSI""",,"APPLE CPU, APPLETV, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1300,1657293,1138522,"""FUHONG SHUWEI YOUXIAN GONGSI""",RB,"APPLE CPU, APPLETV, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1300,1657293,1226020,"""FUHONG SHUWEI YOUXIAN GONGSI""",,"APPLE CPU, APPLETV, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1300,1658320,1139899,"""SHANGQING DIANXIN YOUXIAN GONGSI""",RC,,,ZB,91,,,Y,INACTIVE
1300,1658320,1225485,"""SHANGQING DIANXIN YOUXIAN GONGSI""",,,,,91,,,N,ACTIVE
1300,1658324,1138752,"""BOXIN TONGXIN YOUXIAN GONGSI""",RC,"APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1300,1658324,1225561,"""BOXIN TONGXIN YOUXIAN GONGSI""",,"APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1300,1660058,1139897,"""YIGUANG DIANXUNHANG""",RC,,,ZB,91,,,Y,INACTIVE
1300,1660058,1225555,"""YIGUANG DIANXUNHANG""",,,,,91,,,N,ACTIVE
1300,1667931,1215997,"""LIYITONG QIYE YOUXIAN GONGSI""",RB,"APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1300,1667931,1225491,"""LIYITONG QIYE YOUXIAN GONGSI""",,"APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1300,1667952,1217722,"""JIEYANG QIYESHE""",RB,BEATS PRODUCTS,,ZB,,,,N,ACTIVE
1300,1667952,1225492,"""JIEYANG QIYESHE""",,BEATS PRODUCTS,,,,,,N,ACTIVE
1300,1672928,1142834,"""ASIA MILES LIMITED""",YC,"APPLE CPU, APPLETV, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1300,1672928,1225926,"""ASIA MILES LIMITED""",,"APPLE CPU, APPLETV, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1300,1676003,1217244,"""PINGGUANG DIANQI YOUXIAN GONGSI""",RB,BEATS PRODUCTS,,ZB,,,,N,ACTIVE
1300,1676003,1225969,"""PINGGUANG DIANQI YOUXIAN GONGSI""",,BEATS PRODUCTS,,,,,,N,ACTIVE
1300,1676004,1219215,"""HEFENG YINXIANG YOUXIAN GONGSI""",RB,BEATS PRODUCTS,,ZB,,,,N,ACTIVE
1300,1676004,1226028,"""HEFENG YINXIANG YOUXIAN GONGSI""",,BEATS PRODUCTS,,,,,,N,ACTIVE
1300,1681712,1147346,"""EARMEGA TECH DIGITAL CO., LTD.""",RB,BEATS PRODUCTS,,ZB,,,,N,ACTIVE
1300,1681712,1225890,"""EARMEGA TECH DIGITAL CO., LTD.""",,BEATS PRODUCTS,,,,,,N,ACTIVE
1300,1682161,1146459,"""LAI FENG YOUXIAN GONGSI""",RB,"APPLE CPU, APPLETV, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1300,1682161,1225928,"""LAI FENG YOUXIAN GONGSI""",,"APPLE CPU, APPLETV, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1300,1685743,1153867,"""YAODE SHITING QICAI YOUXIAN GONGSI""",RB,BEATS PRODUCTS,,ZB,,,,N,ACTIVE
1300,1685743,1225556,"""YAODE SHITING QICAI YOUXIAN GONGSI""",,BEATS PRODUCTS,,,,,,N,ACTIVE
1300,1685747,1148385,"""PLAY SOUND INTERNATIONAL CO., LTD.""",RB,,,ZB,91,,,N,INACTIVE
1300,1685747,1226021,"""PLAY SOUND INTERNATIONAL CO., LTD.""",,,,,91,,,N,ACTIVE
1300,1685848,1159023,"""MOMO.COM INC.""",RB,,,ZB,91,,,Y,INACTIVE
1300,1685848,1226023,"""MOMO.COM INC.""",,,,,91,,,N,ACTIVE
1300,1687275,1147810,"""JIMIFANG KEJI YOUXIAN GONGSI""",RC,,,ZB,91,,,Y,INACTIVE
1300,1687275,1225487,"""JIMIFANG KEJI YOUXIAN GONGSI""",,,,,91,,,N,ACTIVE
1300,1687356,1147079,"""RIHONG TONGXINHANG""",RC,"APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1300,1687356,1225486,"""RIHONG TONGXINHANG""",,"APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1300,1711218,1158190,"""EDENRED PTE. LTD.""",YC,,,ZB,91,,,Y,INACTIVE
1300,1711218,1225980,"""EDENRED PTE. LTD.""",,,,,91,,,N,ACTIVE
1300,1712526,1156847,"""ZICHU GUANLI GUWEN GUFEN""",RB,"APPLE CPU, APPLETV, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1300,1712526,1226022,"""ZICHU GUANLI GUWEN GUFEN""",,"APPLE CPU, APPLETV, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1300,1720645,1159047,"""XINCHENGQI TONGXUN YOUXIAN GONGSI""",RC,"APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1300,1720645,1225981,"""XINCHENGQI TONGXUN YOUXIAN GONGSI""",,"APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1300,1742337,1174495,"""MACQUARIE CAPITAL LIMITED,""",P6,,,ZB,91,,,N,INACTIVE
1300,1742337,1226024,"""MACQUARIE CAPITAL LIMITED,""",,,,,91,,,N,ACTIVE
1300,1755484,1176389,"""JIHE ZIXUN GUFEN YOUXIAN GONGSI""",RB,"APPLE CPU, APPLETV, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1300,1755484,1225930,"""JIHE ZIXUN GUFEN YOUXIAN GONGSI""",,"APPLE CPU, APPLETV, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1300,1760959,1181356,""" """,YC,"APPLE CPU, APPLETV, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1300,1760959,1225936,""" """,,"APPLE CPU, APPLETV, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1300,1768090,1181910,"""XINWANGSHU QIYE YOUXIAN GONGSI""",RB,"APPLE CPU, APPLETV, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1300,1768090,1225562,"""XINWANGSHU QIYE YOUXIAN GONGSI""",,"APPLE CPU, APPLETV, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1300,1769772,1184459,"""DIWANG TONGXUN KEJI YOUXIAN GONGSI""",RC,"APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1300,1769772,1225563,"""DIWANG TONGXUN KEJI YOUXIAN GONGSI""",,"APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1300,1772554,1184252,"""JIANTONG TONGXUNHANG""",RC,,,ZB,91,,,Y,INACTIVE
1300,1772554,1225982,"""JIANTONG TONGXUNHANG""",,,,,91,,,N,ACTIVE
1300,1777664,1184453,"""ZHANTONG TONGXUN YOUXIAN GONGSI""",RC,"APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1300,1777664,1225891,"""ZHANTONG TONGXUN YOUXIAN GONGSI""",,"APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1300,1782368,1191356,"""GESHI XIONGDI QIYE YOUXIAN GONGSI""",RC,"APPLE CPU, APPLETV, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1300,1782368,1225902,"""GESHI XIONGDI QIYE YOUXIAN GONGSI""",,"APPLE CPU, APPLETV, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1300,1782457,1186585,"""DAYU SHUWEI YOUXIAN GONGSI""",RC,"ACCESSORIES, APPLE CPU, APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1300,1782457,1225488,"""DAYU SHUWEI YOUXIAN GONGSI""",,"ACCESSORIES, APPLE CPU, APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1300,1782851,1210622,"""488 PERFORMANCE GROUP, INC.""",DC,"APPLE CPU, APPLETV, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1300,1782851,1225900,"""488 PERFORMANCE GROUP, INC.""",,"APPLE CPU, APPLETV, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1300,1784611,1187314,"""LIQUAN TONGXUN YOUXIAN GONGSI""",RC,,,ZB,91,,,Y,INACTIVE
1300,1784611,1225983,"""LIQUAN TONGXUN YOUXIAN GONGSI""",,,,ZB,91,,,N,ACTIVE
1300,1804954,1197367,"""HADIAN KEJI YOUXIAN GONGSI""",RC,"APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1300,1804954,1225893,"""HADIAN KEJI YOUXIAN GONGSI""",,"APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1300,1804973,1195426,"""XINWEI GUOJI QIYE YOUXIAN GONGSI""",RC,"APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1300,1804973,1225892,"""XINWEI GUOJI QIYE YOUXIAN GONGSI""",,"APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1300,1813139,1202771,"""RENDA ZIXUN GUFEN YOUXIAN GONGSI""",RC,"APPLE CPU, APPLETV, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1300,1813139,1225535,"""RENDA ZIXUN GUFEN YOUXIAN GONGSI""",,"APPLE CPU, APPLETV, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1300,1813195,1199005,"""QIAOKANG TONGXIN YOUXIAN GONGSI""",RC,,,ZB,91,,,Y,INACTIVE
1300,1813195,1225899,"""QIAOKANG TONGXIN YOUXIAN GONGSI""",,,,,91,,,N,ACTIVE
1300,1816151,1205207,"""DADA TONGXUN QIYESHE""",RC,,,ZB,91,,,N,INACTIVE
1300,1816151,1225968,"""DADA TONGXUN QIYESHE""",,,,,91,,,N,ACTIVE
1300,1818014,1202780,"""EDENRED HONG KONG LIMITED""",YC,"APPLE CPU, APPLETV, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1300,1818014,1225984,"""EDENRED HONG KONG LIMITED""",,"APPLE CPU, APPLETV, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1300,1818407,1203316,"""YIFENG YOUXIAN GONGSI""",RC,"APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1300,1818407,1225564,"""YIFENG YOUXIAN GONGSI""",,"APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1300,1856043,1203332,"""EDENRED PTE. LTD. TAIWAN BRANCH""",YC,"APPLE CPU, APPLETV, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1300,1856043,1225894,"""EDENRED PTE. LTD. TAIWAN BRANCH""",,"APPLE CPU, APPLETV, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1300,1857794,1204058,"""YIBAIFA YOUXIAN GONGSI""",RC,"APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1300,1857794,1226025,"""YIBAIFA YOUXIAN GONGSI""",,"APPLETV, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1300,1949576,1206497,"""JIUYI YUXUAN GUFEN YOUXIAN GONGSI""",RC,"APPLE CPU, APPLETV, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1300,1949576,1225489,"""JIUYI YUXUAN GUFEN YOUXIAN GONGSI""",,"APPLE CPU, APPLETV, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1300,1961855,1210409,"""LIYAN TONGXINHANG""",RC,,,ZB,91,,,Y,INACTIVE
1300,1961855,1226026,"""LIYAN TONGXINHANG""",,,,,91,,,N,ACTIVE
